102734;25495
102734;25499
30121;354
30121;29472
30121;522
30121;938
30121;59321
30121;28724
30121;121
30121;1089
30121;407
30121;21710
30121;19783
30121;30934
30121;64596
30121;18686
30121;20627
30121;214
30121;406
30121;464
30121;658
30121;30941
30121;30937
425220;64859
425220;64858
95262;58666
95262;58644
235660;64855
33174;58651
33174;20753
78837;58639
78837;58640
409868;60812
491852;80381
459129;67594
409865;60828
409838;60866
410304;62614
486070;81587
420821;61635
455173;74303
409836;60819
449157;74302
410298;60858
410298;61633
476044;74308
499364;78672
80999;30984
80999;22155
89108;30983
89108;22154
373905;53474
373905;53488
177278;37692
177278;37709
17379;77507
17379;82420
122293;48114
477433;77506
477433;77505
17752;48111
233433;59347
233433;37705
233433;49313
233425;37707
233418;63880
233418;37682
233418;37708
233418;68098
468318;74320
245888;37684
245888;76772
250841;67322
250841;37696
40038;581
40038;82421
40038;764
40038;28668
40038;82422
73615;24757
19487;632
19487;675
19487;1067
19487;59339
236755;44292
236759;32521
236759;53453
22584;328
22584;813
22584;25184
22584;32381
60268;27046
60268;1014
331879;49723
331879;49724
331879;81815
331879;81816
331874;49725
331874;49716
331874;81813
331874;81814
331865;49719
331865;49717
331865;67137
331865;81811
331858;49722
331858;49720
331858;81809
331858;81810
331854;49721
331854;49718
331854;81806
331854;81807
57287;1016
57287;442
57287;52130
57287;40417
57287;29628
20403;749
20403;25187
317759;60872
510580;83299
510580;83298
56631;29087
56631;1127
180938;31416
180938;31417
18120;44708
18120;44707
18120;680
57990;29078
57990;580
57990;908
406274;82731
406274;78695
406269;82730
406269;63266
406269;78685
406269;78693
17482;34846
17482;251
17482;356
17482;66377
17482;52149
17482;52139
17482;52143
76260;25379
76260;21241
76260;29625
76260;32383
76260;83008
406263;78090
406263;63265
406263;78688
406263;78694
1954;21024
1954;63263
45662;29623
406266;78692
38020;995
38020;119
38020;40412
38020;34848
19992;479
19992;137
19992;60850
406277;82729
406277;63264
406277;78684
406277;78689
30815;21020
30815;40421
120896;30024
120896;82263
252685;54427
13649;54436
13649;17274
31641;45047
380106;68104
380106;59278
380111;59280
150721;36715
82192;25709
82192;25711
66266;32758
38289;48459
418936;62312
19105;48458
48390;539
48390;741
4835;265
4835;221
354097;66378
354097;56931
451236;74325
451231;74324
451224;74323
451218;74322
49373;684
49373;831
9129;300
9129;30341
9129;274
9129;697
450082;69699
450082;69698
450077;69697
450077;69696
450071;69695
450071;69694
397340;35901
397336;80811
462859;68109
290;78734
290;27084
290;956
290;27083
18330;78732
18330;27101
18330;153
18330;455
18330;27075
23268;27097
23268;78726
23268;27095
23268;176
23268;1091
23268;27089
98213;78720
98213;27100
98213;68118
98213;68117
98213;52973
47881;27080
47881;78719
47881;27079
47881;27076
47881;27093
47881;27085
42407;27102
42407;78718
42407;27092
42407;775
42407;203
42407;27091
57965;78717
57965;27082
57965;705
57965;694
57965;27081
7634;27099
7634;78701
7634;27090
7634;860
7634;1088
7634;27098
111466;81596
111466;37305
452445;68124
385951;68123
454745;68122
452442;68121
21814;72092
21814;26332
454647;69708
454645;69707
454641;69706
454636;69705
454633;69704
454631;69703
454624;69702
136441;77545
136441;60831
399515;77546
399515;60837
495772;81632
495772;81631
394063;60824
394083;55331
394083;63528
495621;81629
394058;55342
394058;60829
400865;62748
435174;67629
435174;64297
435174;63705
435174;64876
448029;77238
400861;62746
435167;67628
435167;64296
435167;63704
435167;65108
257768;40117
257768;40121
257765;40192
257765;40193
257765;41302
359345;62677
359345;63268
359345;62620
315715;67115
315715;60863
315715;60860
400867;62740
363097;53497
363097;50307
363097;50306
363097;50305
382687;54423
382687;53457
236039;32251
236039;32252
236039;32247
236039;32238
316861;43869
316861;43865
316861;54440
316861;43867
478072;77459
478072;76774
478072;80799
435158;64278
435158;63703
435158;67626
435158;64350
67748;24952
67748;62739
67748;62738
67748;63894
67748;63893
67748;63531
67748;62735
67748;67634
67748;66546
67748;63233
67748;62064
67748;64279
67748;62314
67748;66549
54442;115
54442;63530
54442;62733
54442;566
54442;1010
54442;63892
29941;806
42012;603
42012;63529
42012;62734
42012;18678
42012;64277
11083;17243
42910;207
42910;326
22083;772
22083;564
369761;54446
369761;51480
369761;61642
400870;62736
223853;31946
223853;31944
223853;31947
223794;31953
223794;31950
223794;31945
395067;61641
395067;61640
490962;78100
490962;80800
435161;64295
435161;63843
435161;66380
128853;30085
128859;30080
128859;30078
394915;59747
394915;59746
363087;50267
363087;50268
363087;53445
363087;50308
469255;77404
469255;77207
363089;52136
363089;50265
363089;50266
382681;54445
382681;54430
382681;60854
154644;31009
154644;31011
154644;31026
142511;31098
142511;31106
142511;31103
363094;52126
363094;50294
363094;50296
363094;50302
425961;68136
214465;32784
214465;32763
240656;58552
370209;62622
370209;62316
425986;68141
425986;68134
253279;49355
253279;49294
121582;32778
121582;32764
120833;32770
120833;32765
214511;32768
214511;32762
120827;32783
120827;32781
180355;32732
180355;32731
114558;32779
114558;32776
114571;32775
114571;32785
214477;32771
214477;32766
425967;68139
425967;68133
425982;68131
371938;67337
371938;62315
326223;76199
326227;49350
326227;76198
326227;77608
326219;68137
326219;68130
120803;32777
120803;32769
185725;32772
35594;56935
35594;81389
35594;81388
35594;81387
35594;81386
35594;81383
35594;81384
35594;81385
4885;62012
32877;62011
32877;922
451255;83096
451255;68162
451253;81358
451253;68161
451245;83095
451245;83094
451238;81357
451238;68159
451228;81040
451228;68158
451260;68157
504964;80995
504964;80994
485352;80993
485352;80992
503475;80991
503475;81356
503468;80990
503468;80989
451209;80988
451209;80987
503455;81039
503455;81355
451222;68153
458009;68152
389833;68148
362842;68163
362842;83741
362830;79823
362830;58411
367243;58406
367243;53472
2519;82425
2519;1120
2519;77508
2519;781
38214;277
38214;624
34821;60862
34821;681
34821;278
34821;777
34821;877
34821;28908
362850;78165
362850;58408
45272;29471
45272;445
45272;1026
222221;34752
139727;68167
331308;75678
322820;82428
322820;45637
322820;45641
365635;82426
365635;77510
365635;75677
467621;78736
467621;78737
467621;75676
424835;62013
210754;37394
210754;54053
450444;78747
450441;78743
339688;68182
339688;63459
339688;62176
339688;62016
34257;62508
49678;21030
49678;329
49678;21028
499866;68180
91546;42797
91546;68178
39266;78741
39266;43353
255071;62014
255071;67340
255071;46677
129328;67342
129328;67341
129328;53502
421505;80035
23011;340
7059;204
7059;166
2164;363
439591;81636
440447;81634
35620;62509
35620;19354
442;19392
442;19370
451281;67359
451281;66658
451277;68269
451277;68397
452281;67358
452281;74379
451275;67349
451275;66659
452275;67356
452275;67355
451272;67354
451272;66660
451268;66661
451265;67352
451262;67351
451262;74378
363407;83634
363411;83633
30651;752
30651;553
30651;1126
30651;83636
30651;82430
243666;32734
32029;1108
399688;81325
399688;59380
92993;68272
468799;66827
468799;66826
507143;80461
507143;80460
518010;83659
518010;83658
518004;83657
518004;83656
468785;66831
468785;66830
517999;83655
468780;66825
468780;66824
468768;66828
468768;66823
423697;62626
423697;61646
468709;66821
468709;66822
468706;77552
468706;77551
423695;62623
423695;61645
468700;66817
468700;66818
423693;62624
423693;61644
423686;62625
423686;61647
468687;66810
468687;66809
468684;66812
468684;66811
468678;66813
468678;66814
84904;32450
76441;146
36049;28819
36049;669
36049;68294
57704;82431
58947;31246
3147;28309
464153;68299
464153;68452
436803;66754
436803;68405
436793;66753
436793;68404
436786;66752
436786;68403
436781;66751
436781;68402
436768;66750
436768;66755
436764;66749
436764;68298
436758;68297
436749;66747
436749;68401
436743;66746
436743;68406
499924;83296
499924;82732
482930;83865
482930;82977
436738;66745
436738;68364
464146;68347
464144;68295
464144;68337
436735;66744
436735;66743
399270;51011
361527;51003
381149;50993
355460;51002
399256;59365
355450;51005
318801;77556
318801;54050
109142;68507
87191;63712
87191;26874
87191;25710
360247;67366
360247;68506
360247;66500
360247;59402
143739;54064
143739;32041
427403;77558
427403;63711
427406;77557
427406;63710
391945;63714
391945;66499
391945;63713
456993;81784
231663;77553
231663;50209
231663;46444
231663;74386
231663;68505
79153;19225
79153;21920
365045;55163
235851;68534
235851;37535
11234;37559
11234;37566
39839;15496
456471;81217
373627;73603
373627;55147
509658;81590
390412;60430
501505;81591
450113;81801
450113;81216
509469;81800
509469;81215
490497;76207
490497;76206
459862;73600
459862;73599
459852;73602
459852;73601
501342;81798
501342;81643
11831;68530
506354;81589
186085;55153
475152;82512
475152;82342
488834;82513
488834;82339
475154;82509
475154;82338
472919;82507
472919;82337
235844;62631
235844;37561
417632;62630
417632;62629
451928;73595
451928;73594
440731;73593
440731;73592
392878;58271
507438;81796
507431;81795
423357;81641
357697;81642
186020;37556
517866;82733
506347;81588
357688;55170
509421;83002
514365;83001
511085;81640
77709;19623
77709;73590
92817;37583
92817;37536
514360;83003
443522;68519
443522;83155
443522;63884
443522;81793
437622;68518
437622;64725
437622;63883
437622;76064
437622;76063
437622;81792
369131;68517
369131;62627
369131;52157
369131;81791
465357;68516
465357;80189
505462;81437
505462;80382
465354;68515
465354;80188
465342;68514
465342;80187
465336;68513
465336;80186
474332;74390
474332;74389
373673;68512
373673;60918
373673;52156
373673;81788
373673;81789
58498;68511
425573;73597
425573;67367
301848;40228
301817;73596
301817;41075
301896;55713
301896;41077
457818;81213
517864;83005
52135;758
21984;654
350041;49806
24859;673
359202;57091
359202;62374
359202;54067
391181;59404
54130;911
54130;435
54130;913
65871;19218
19528;1037
19528;410
19528;235
19528;729
19528;17174
19528;59410
19528;379
19528;1115
19528;196
19528;357
19528;18153
78756;21967
78756;21964
43445;245
452892;68537
452892;68538
452889;66665
452889;66664
18868;1057
18868;391
128153;61548
128153;35372
128164;68599
128164;68598
420101;68858
420101;68857
443499;68856
443499;68855
420108;68854
420108;68853
128182;40619
128182;35401
183813;68848
183813;68847
183927;41409
183927;41414
183927;81987
255065;49112
255065;43443
183908;41420
183908;41416
258126;49114
258126;44050
402303;62528
402303;62527
183823;49111
183823;43444
183887;41408
183887;41417
449269;68601
449269;68600
402323;62525
183875;41405
183875;41406
183835;48575
183835;21888
40290;68606
32243;57082
468624;77888
468624;77684
421938;77683
421938;77682
421935;77681
421935;77680
421931;74436
421931;74430
423670;74424
423670;74423
421922;74435
421922;74429
421918;77678
421918;74428
495677;81990
495677;81989
421916;74434
421916;74427
421913;80462
421913;74426
421910;74425
456765;68612
456761;68611
456757;68609
456754;68608
29093;67175
29093;30926
29093;30887
29093;835
29093;45642
35481;67174
35481;67173
35481;30904
35481;685
35481;76222
33159;73812
33159;62331
33159;30899
33159;234
23178;17229
57802;39243
57802;61760
57802;30905
57802;34646
303824;75696
412391;75695
412391;75694
511821;82186
24592;30927
24592;30929
24592;24843
24592;810
24592;19061
67209;63215
67209;30922
511803;82187
248403;61758
248403;48187
248403;48178
248403;76225
54301;67171
54301;31534
54301;31536
54301;18470
54301;31535
46185;67170
46185;30935
46185;67257
46185;61800
46185;637
46185;30897
46185;792
4308;62537
4308;67255
4308;61799
4308;345
4308;30920
4308;1140
4308;41991
65304;63720
65304;30940
65304;30896
65304;42806
11138;74439
67201;63719
67201;58322
509746;83408
509746;83407
509746;83406
333636;67168
333636;79826
333636;53482
370057;75693
370057;54438
370057;63214
370057;57066
58321;46458
58321;61756
58321;30900
58321;17843
185859;80463
185859;32051
185859;32039
185859;32042
47184;50542
47184;61798
47184;618
47184;30910
47184;425
47184;30932
21326;62636
21326;58555
21326;710
21326;76220
402495;68607
402495;77615
402495;76219
67196;74438
67196;29627
67196;19978
85630;67166
85630;30890
85630;30916
85630;25500
85630;34532
456820;82185
456820;82184
102886;30912
102886;29211
102886;30925
44129;59406
44129;30908
17216;17223
17216;17237
17216;19053
137024;75692
137024;62029
137024;67165
137024;30675
137024;30915
137024;30674
137024;42802
38394;283
38394;30914
38394;1131
38394;30938
407558;68613
407558;68614
407558;76849
407558;60380
407558;79599
19677;67163
19677;67164
19677;35642
19677;19056
66949;67258
66949;30893
263;62635
263;46459
263;24855
487076;77987
487076;77986
346054;68633
346054;68439
79055;35835
79055;25725
79055;19977
414551;62919
414551;63635
263178;62918
263178;62756
263165;68630
263165;62758
263165;62757
263169;62917
423640;81235
423640;81992
423640;68144
423640;66229
219347;68627
219347;68145
219347;62755
423642;81991
423642;77618
423642;68409
119854;68626
119854;62753
119854;62754
79045;23605
79045;23606
79040;68625
79040;40632
79040;19983
502598;83847
502598;82976
120924;35640
120924;35641
79024;23601
79024;23604
219361;68623
219361;35853
219361;35851
502601;83839
502601;82975
219302;68622
219302;68324
218848;68621
218848;35854
218848;35852
487074;77617
487074;77616
351228;68618
351228;68313
79008;68617
79008;32727
79008;19979
10193;37729
10193;22083
10193;39241
35623;22094
35623;39265
28709;21871
28709;39257
502;22088
502;39245
25400;26128
25400;22086
25400;39236
3684;26130
3684;39259
54635;26993
54635;22104
54635;39262
77818;37731
77818;22101
77818;39248
330203;68640
330203;62334
330203;62333
407689;68639
407689;62337
407689;62336
330201;63288
330201;62335
380719;68637
380719;62760
380719;62759
396474;63287
396474;62533
456614;66548
456614;66888
330126;62638
330126;62543
330135;65051
330135;62542
262451;53469
262451;46462
262451;46465
255508;42998
255508;42999
47532;23572
47532;26016
25266;23574
25266;26263
91708;68666
91708;22047
91708;28379
91710;22046
91710;33627
6263;25107
6263;25106
352109;66553
352109;66552
3666;31543
3666;220
139384;76226
139384;76227
139384;31100
139384;35469
18844;35467
18844;21870
18844;23905
51761;35468
51761;23578
51761;26019
100262;24763
155348;31747
155348;31743
26978;28382
26978;28376
423864;66551
423864;66550
81878;23575
81878;31547
81880;23576
81880;31546
81880;35463
242630;74443
242630;78091
4039;17261
347513;68660
347513;51040
347513;51039
155335;37403
9028;75697
9028;68656
9028;19647
9028;906
9028;30076
9028;31544
9028;35471
32749;22091
454892;68675
483154;74448
486464;74447
443107;65387
491370;69232
491363;79040
48921;68680
48921;66694
328681;54063
328681;57062
38322;37718
514498;82634
514498;82633
514493;82632
514493;82631
514482;82630
514464;82627
514464;82626
514451;82625
514451;82624
338223;50056
338223;53769
338223;62720
254141;64125
254141;60930
254141;46171
254141;46169
254141;53481
207246;32637
207246;32635
79357;30626
79357;81149
79357;80783
79357;79828
79357;79831
79357;30624
79357;24776
79357;68683
79357;79829
79357;79827
79357;78813
79357;68682
79357;79830
79357;62444
79357;29724
43012;11293
43012;10247
43012;10491
43012;510
43012;74013
43012;10790
114744;30194
114744;30202
88814;28360
197489;36055
3178;503
55362;10299
55362;68687
55362;10823
55362;10230
55362;34896
55362;34900
55362;46050
55362;493
55362;11122
50433;18260
211051;32149
108618;27254
108618;27252
64788;36056
64788;18559
263345;58440
42835;83951
42835;352
89764;31304
65070;23997
43432;48181
43432;10254
43432;10469
200450;82192
6060;626
6060;1004
6060;881
6060;79160
6060;620
265565;46076
17776;582
17776;178
17776;83300
17776;68686
17776;80613
17776;429
17776;64200
17776;64199
17776;76180
17776;77619
17776;18239
354238;68685
354238;68684
420624;70830
30757;10416
54356;75197
31136;57723
54221;50885
239148;57105
4839;28934
4839;2234
4839;1162
8;2332
51448;1304
18645;1307
18645;1505
18645;2291
14755;25033
498300;79786
498300;79785
498300;79784
238279;1678
238279;82436
238279;1800
238279;53506
238279;65054
238279;65053
238279;50819
238279;65052
238279;66571
238279;46720
238279;25890
238279;1836
238279;1728
238279;2301
238279;25883
238279;25880
238279;1906
238279;52163
238279;82441
238279;1815
238279;68697
238279;1855
238279;1373
238279;46721
238279;46722
338248;47734
338248;47733
51083;1349
19835;25061
19835;1451
19835;1971
56422;1720
9249;61649
9249;2551
6638;68859
6638;3364
34115;4331
34115;30950
34115;3929
464614;68708
464611;68707
464602;68705
483712;73938
483709;73940
483709;73936
491501;77549
491501;77548
30625;532
30625;186
30625;901
402279;59275
402279;59279
402279;77982
515386;83651
515386;83653
448949;67346
448949;66836
448949;83525
448949;66837
20085;77284
20085;546
20085;709
20085;431
20085;840
375027;50468
75243;21681
75243;21680
423725;83871
211541;62017
211541;67822
211541;32241
211541;32250
211541;32239
112254;27913
14774;77547
59306;61643
59306;17276
59306;17242
59306;17257
47799;1073
47799;284
47799;1084
128006;30944
128006;30086
128006;30082
257039;61616
257039;47995
491700;81324
491700;81323
491700;81322
31855;488
488857;58324
55293;27911
80980;27230
322786;64894
322786;59454
115561;36778
26164;1689
26164;1816
46704;62920
100112;29411
100106;29408
500092;78001
500092;78000
500085;77997
500085;77996
500078;77995
500078;77994
500067;77993
500067;77992
500064;77991
500064;77990
56781;2199
26127;54482
26127;76237
222057;53517
222057;59414
14905;40470
6746;57107
73753;27232
73753;68751
456283;83546
456283;68758
395290;68754
468221;68756
131193;65058
22309;51501
22309;24954
22309;51492
22309;1785
32124;44761
32124;19513
32124;24955
35141;82439
12151;1396
12151;1863
7251;1259
7251;1949
38712;21261
38712;1729
32600;2266
110278;42244
7708;2087
7708;1653
7708;1341
7708;1445
7708;47204
7708;1385
7708;1513
7708;1912
7708;1381
7708;1655
7708;2060
7708;1648
7708;2013
423550;83391
423550;68776
423550;68775
423550;68773
423550;68772
423550;83859
423550;68774
348777;38174
20966;1290
57204;2273
494;26025
494;1343
264026;55347
355162;51467
355162;51468
355171;49750
355171;49754
218205;49755
218205;49756
385261;51521
385261;51523
58485;22510
408938;64394
408938;62923
353227;54074
353227;54089
353220;58413
353220;68784
353200;54070
353200;54076
15787;1409
484042;68785
484042;74463
484042;76241
484042;83947
484042;30098
484042;30096
484042;1560
52181;2141
52181;1461
52181;2094
52181;2371
50889;1997
50889;2107
50889;2101
233881;49363
233881;49364
115107;33120
115107;26027
234485;62641
234485;57207
234485;57186
161205;33152
27159;45902
27159;33223
27159;33165
374684;57174
374684;57169
413450;73070
413450;73069
398473;59829
398473;59430
30906;29112
423417;73066
312923;57173
66757;38177
44062;1233
449135;81993
187643;33197
84971;29111
84971;29097
392909;57156
65702;60950
65702;29154
115092;49372
115092;49361
52224;79467
344743;54485
67865;19226
127083;33173
127083;33263
211314;73064
345531;33181
345531;33284
187632;33212
407654;83873
407654;59792
407654;59793
380116;60951
3865;33241
3865;23922
346132;57150
6683;83401
187624;33265
187624;33240
365690;78104
40422;41539
40422;41844
40422;1352
10205;41538
10205;80474
10205;82823
10205;33195
92335;43241
422928;61806
161088;45898
161079;45901
435092;68788
435092;82822
435092;62679
435092;62680
420635;73062
82906;26786
82906;26787
162158;83874
162158;33207
162158;33222
66143;60969
66143;19713
66143;33137
22000;57910
22000;33158
22000;1308
422936;61804
10563;2260
263009;57166
187575;33164
187575;33169
40186;81644
40186;19509
187561;33118
187561;33237
479369;77801
479369;77800
251486;77787
209435;79833
187550;33109
29424;2345
29424;2040
29424;2139
211309;73058
385912;61711
414122;76242
9497;83872
9497;20994
9497;2104
9497;73061
9497;73060
331433;73057
66897;33254
22030;61802
407638;59748
407638;59750
454965;73055
20490;43451
20490;33215
384571;68791
384571;65064
384571;65061
52811;41536
52811;29123
52811;2268
164002;57155
160966;33133
14854;33275
347995;73054
347995;73052
346128;57163
346128;57177
200557;50291
200557;50290
408847;51505
130641;79359
371570;79358
514427;79357
55075;19699
55075;80336
55075;19719
55075;75709
55075;68804
55075;81606
56354;19697
56354;78092
56354;68803
56354;81603
445253;68823
491315;77835
491315;81155
491315;81605
491309;77833
29049;66772
29049;1727
1347;68822
1347;19691
240563;46507
240563;61816
240563;76812
240563;81604
263475;45591
263475;45593
263475;45595
263475;81154
263475;68821
394602;75708
394602;81153
394602;81649
263481;45549
263481;45550
263481;76244
263481;81151
263481;81648
13038;46500
13038;22528
13038;22524
13038;81150
10735;67596
10735;65260
10735;76811
10735;81602
20261;62249
20261;1782
512870;79193
485186;77832
485186;77830
445244;68820
394672;77829
394672;68807
394672;68806
394672;78637
51221;65261
344738;77622
344738;50058
344738;76810
344738;73347
368994;61676
368994;52167
368994;76808
368994;79045
263222;45040
263222;45039
263222;79044
263222;78635
444775;66771
444775;79043
263232;45030
263232;61811
263232;52169
263232;78634
485064;68816
35690;23618
35690;65264
54872;1165
24989;54087
24989;2280
24989;58204
47706;1667
97490;36801
195500;57122
195500;63295
54549;22584
14313;1489
25949;25047
25949;25038
1572;83724
1572;37817
1572;37803
51304;49433
6608;1558
6608;46531
6608;1780
41155;41195
41155;41196
68407;36792
68407;36791
77842;59423
77842;55798
77842;41863
264399;54078
264399;57125
49277;1537
49277;2130
52193;1837
28645;1974
7769;1322
7769;2149
7769;1887
256188;49440
37479;1543
11606;81996
11606;68834
242641;36786
97484;46523
43740;1947
43740;22544
43740;1271
33245;2285
33245;1466
33245;1589
1071;2333
1071;43495
1071;1482
10229;1705
10229;79047
10229;2302
10229;81995
53896;81994
25731;51497
5005;68835
5005;68836
5005;23931
5005;1596
5005;1300
5005;1609
5005;68828
5005;1777
5005;1677
5005;74469
5005;83302
5005;83301
5005;66165
5005;66167
5005;2064
5005;68831
5005;36781
5005;46517
5005;46514
5005;36771
5005;36793
5005;41158
5005;63294
5005;47562
5005;1286
5005;2077
5005;1312
5005;1948
5005;29643
5005;59434
5005;59436
5005;68829
5005;54082
5005;25048
5005;68826
5005;68840
5005;36799
5005;36784
5005;81653
5005;54084
5005;2007
5005;66164
5005;68827
5005;60957
5005;66166
5005;59438
5005;2229
5005;22567
5005;66756
5005;1957
5005;1661
9633;1399
9633;2261
39804;1403
8548;2176
80286;26336
80286;26339
496940;80301
496940;80300
488130;80302
488130;76861
488128;79365
496930;80299
496930;80298
496928;79364
496928;79363
496916;80292
496916;80291
488111;83390
488111;83389
488111;79362
488111;76856
488111;81368
488103;76855
488101;82269
488101;76854
40537;37405
467149;79068
467149;78561
467162;79067
467162;78560
467177;79066
467177;78107
467320;79064
467320;78558
467881;79062
467881;78556
467230;79061
467230;78555
467256;79060
467256;78553
467256;78554
467295;79059
467295;78552
494232;78551
494232;78550
494229;78549
494229;78548
494226;78547
494226;78546
467315;79057
467315;78545
503341;79056
503341;78544
467299;79055
467299;78543
467209;79054
467209;78542
467208;79053
467208;78540
467884;79052
467884;78539
467303;79058
467303;78106
467887;79051
467887;78538
467118;79050
467118;78536
467093;79048
467093;78533
435789;69257
439156;69246
329782;46518
439152;69245
329811;46519
459934;69252
329778;46527
439145;69244
459930;69249
329775;46525
42650;69265
180623;31757
36053;76256
36053;34956
36053;34911
36053;34914
36053;34921
36053;69266
36053;69259
36053;42951
36053;43023
36053;1565
36053;2245
36053;44301
36053;43480
36053;42255
36053;76257
36053;1334
36053;44074
36053;46146
36053;46143
36053;1405
36053;1548
36053;34923
36053;34922
36053;34946
36053;34943
36053;34930
36053;34918
36053;34912
36053;34928
36053;24769
36053;44778
36053;46144
36053;19068
112240;30583
112238;31120
112238;31119
112238;46513
354080;50560
354080;50556
31999;2138
31999;2304
407362;64355
407362;63085
407362;63084
407362;76817
407362;61772
191806;32060
380192;56216
380192;56214
380192;56225
300314;42893
300314;42897
300314;45851
112236;31118
112236;31115
263007;40749
263007;40748
263007;51496
45442;20632
45442;1914
31926;1865
31926;2353
19518;1897
112230;31112
112230;30586
407203;77489
